MMS ID,Normalized Call Number,Library Name,Location Name,Permanent Call Number,Title,Description,Base status,Barcode,Scanned Barcode,Notes/Comments
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.553-625,,0888800067249,39097014237177,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.627-666,,0888800067256,39097014237185,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.668-691,,0888800067264,39097014237169,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.766-782,,0888800067272,39097014237151,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.1527-1575,,0888800067280,39097014237144,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.1576-1623,,0888800067298,39097014237136,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.1624-1662,,0888800067306,39097014237367,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.1663-1674,,0888800067314,39097014237359,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.1675-1743,,0888800067322,39097014237342,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.1748-1777,,0888800067330,39097014237334,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.1778-1844,,0888800067348,39097014237326,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.1845-1884,,0888800067355,39097014237318,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.1886-1896,,0888800067363,39097014237300,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.1898-1933,,0888800067371,39097014237292,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.1934-1977,,0888800067389,39097014237284,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.1979-2043,,0888800067397,39097014237276,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,"no.2044-2109,2111-2116",,0888800067405,39097014237268,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.2117-2177,,0888800067413,39097014237250,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.2178-2231,,0888800067421,39097014237482,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.2232-2285,,0888800067439,39097014237474,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.2286-2361,,0888800067447,39097014237466,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.2362-2449,,0888800067454,39097014237458,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.2450-2526,,0888800067462,39097014237441,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.2527-2619,,0888800067470,39097014237433,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.2620-2680,,0888800067488,39097014237425,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.2681-2747,,0888800067496,39097014237417,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.2748-2826,,0888800067504,39097014237409,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.2827-2900,,0888800067512,39097014237391,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.2907-2991,,0888800067520,39097014237383,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.2992-3062,,0888800067538,39097014237375,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.3063-3147,,0888800067546,39097014237607,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.3148-3227,,0888800067553,39097014237599,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.3228-3273,,0888800067561,39097014237581,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.3317-3393,,0888800067579,39097014237573,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.3394-3503,,0888800067587,39097014237565,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.3504-3593,,0888800067595,39097014237557,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.3594-3679,,0888800067603,39097014237540,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.3680-3760,,0888800067611,39097014237532,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.3761-3834,,0888800067629,39097014237524,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.3835-3896,,0888800067637,39097014237516,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.3897-3963,,0888800067645,39097014237508,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.3964-4028,,0888800067652,39097014237490,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4029-4085,,0888800067660,39097014237615,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4086-4131,,0888800067678,39097014237623,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4132-4165,,0888800067694,39097014237631,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4166-4221,,0888800067702,39097014237649,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4222-4275,,0888800067710,39097014237656,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4276-4332,,0888800067728,39097014237664,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4333-4399,,0888800067736,39097014237672,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4400-4465,,0888800067744,39097014237680,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4466-4499,,0888800067751,39097014237698,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4500-4528,,0888800067769,39097014237706,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4529-4571,,0888800067777,39097014237714,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4572-4615,,0888800067785,39097014237722,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4616-4655,,0888800067793,39097014237730,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4656-4708,,0888800067801,39097014237748,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4709-4742,,0888800067819,39097014237755,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4743-4799,,0888800067827,39097014237763,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4800-4857,,0888800067835,39097014237771,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4858-4930,,0888800067843,39097014237789,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4931-4974,,0888800067850,39097014237797,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.4975-5018,,0888800067868,39097014237805,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.5019-5055,,0888800067876,39097014237813,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.5056-5094,,0888800067884,39097014237821,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.5095-5133,,0888800067892,39097014237839,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.5134-5175,,0888800067900,39097014237847,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.5176-5221,,0888800067918,39097014237854,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.5222-5274,,0888800067926,39097014237862,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.5275-5295,,0888800067934,39097014237870,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.5296-5341,,0888800067942,39097014237888,
996228030101921,0kmk!13 i85,,Stacks,KMK13 .I85,á¸²ovets ha-taá¸³anot.,no.5342-5383,,0888800067959,39097014237896,
996289790101921,"0he""945 z5 z5",,Stacks,HE945.Z5 Z5,Tsim : [biá¹­aÊ¾on] = Zim.,no. 1-9 (Sept. 1971-July 1974),,0888800088898,39097014617543,
996289790101921,"0he""945 z5 z5",,Stacks,HE945.Z5 Z5,Tsim : [biá¹­aÊ¾on] = Zim.,no. 10-20 (Mar. 1975-Sept. 1979),,0888800088906,39097014617535,
996289790101921,"0he""945 z5 z5",,Stacks,HE945.Z5 Z5,Tsim : [biá¹­aÊ¾on] = Zim.,no. 21-26 (Mar. 1980-Apr. 1982),,0888800088914,39097014617550,
996289790101921,"0he""945 z5 z5",,Stacks,HE945.Z5 Z5,Tsim : [biá¹­aÊ¾on] = Zim.,no. 27-32 (Aug. 1983-Sept. 1985),,0888800088922,39097014617568,
996289790101921,"0he""945 z5 z5",,Stacks,HE945.Z5 Z5,Tsim : [biá¹­aÊ¾on] = Zim.,no. 33-41 (Apr. 1986-Sept. 1989),,0888800088948,39097014617576,
996289820101921,0hd#3555 p2 t7,,Stacks,HD3555..P2 T7,Tsorkhanut shitufit.,1964-1969,,0888800088963,39097007914733,
996289840101921,0hd#8039 b27 i73,,Stacks,HD8039.B27 I73,Ofek.,no. 193-204,,0888800088971,39097014617667,
996289940101921,"0bm""496 a1 k635",,Stacks,BM496.A1 K635,á¸²ovets á¸²ol YaÊ»aá¸³ov / Kolel á¸²ehilat YaÊ»aá¸³ov mi-Papa.,,,0888800089052,39097014185566,
996290680101921,0ap!91 a6 1983 + 0,,Stacks,#ERROR!,Apiryon.,no.1-8(1983-1988),,0888800089565,39097014618905,
996290680101921,0ap!91 a6 1983 + 0,,Stacks,#ERROR!,Apiryon.,no.9-15(1988-1989),,0888800089573,39097014618897,
996290680101921,0ap!91 a6 1983 + 0,,Stacks,#ERROR!,Apiryon.,no.16-21(1989-1990),,0888800089581,39097014618889,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.1,,0888800090183,39097014618863,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.2,,0888800090191,39097014618855,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.3,,0888800090209,39097014618848,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.4,,0888800090217,39097014618830,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.5,,0888800090225,39097014618822,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.6,,0888800090233,39097014618814,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.7,,0888800090241,39097014618806,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.8,,0888800090258,39097014618798,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.9,,0888800090266,39097014618780,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.10,,0888800090274,39097014618772,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.15,,0888800090316,39097014618764,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.16,,0888800090324,39097014618756,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.17,,0888800090332,39097014618749,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.18,,0888800090340,39097014618731,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.19,,0888800090357,39097014618723,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.20,,0888800090365,39097014618715,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.21,,0888800090373,39097014618707,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.22,,0888800090381,39097014618699,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.23-25,,0888800090399,39097014618681,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.26-27,,0888800090407,39097014618673,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.28,,0888800090415,39097014618665,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.29:no. 1-2,,0888800090423,39097014618657,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.29:no. 3-4,,0888800090431,39097014618640,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.31,,0888800090449,39097014618632,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.32,,0888800090456,39097014618624,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.33,,0888800090464,39097014618616,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.34,,0888800090472,39097014616784,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.35,,0888800090480,39097014616792,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.36,,0888800090498,39097014616800,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.37-38,,0888800090506,39097014616685,
996290730101921,0bm 1 o6,,Stacks,BM1 .O6,Or ha-Mizraá¸¥.,v.39-40,,0888800090514,39097014616677,
996290680101921,0ap!91 a6 1983 + 0,,Stacks,#ERROR!,Apiryon.,no.75,,629068-320,39097014618871,
996167190101921,0ap!91 u58,,Stacks,AP91 .U58,Unzer tsayá¹­.,no.265-273(1964:Jan.-Sept.),,B104685,39097010979533,
9910458700101921,0ap!91 b38,,Stacks,AP91 .B38,BeÊ»ayot.,v.6:no.1-2(1948),,B137692,39097014618343,
996290330101921,"0kmk""440 i675",,Stacks,KMK440 .I675,Dine Medinat YiÊ¹sraÊ¾el. NusahÌ£ hÌ£adash.,NO.36-37(1983:Aug.),,B142554,39097014237904,
999859490101921,0lc#5173 i75 y4,,Stacks,LC5173.I75 Y4,YediÊ»ot la-mehankhim.,"no.1,16-19(1968, 1971)",,B143050,39097014238126,
9910535430101921,0bm 1 s36,,Stacks,BM1 .S36,Shem á¹¿e-Yafet : mikhtav Ê»iti.,no.3-4(1888),,B143167,39097014185616,
995947390101921,"0hg""201 b36a 0",,Stacks,HG201 .B36a,Din á¹¿e-á¸¥eshbon ha-nagid Ê»al Ê»aliyat emtseÊ»e ha-tashlum / Baná¸³ YiÅ›raÊ¾el.,1985-89,,B143333,39097014617584,
996799700101921,"0u""717 i7 a33 + 0",,Stacks,#ERROR!,Be-maá¸¥aneh Naá¸¥al.,,,B143646,39097014238605,
996806410101921,"0hx""765 p32 m43",,Stacks,HX765.P32 M43,Ba-mesheá¸³ : Ê»alon le-informatsyah penimit shel á¸²ibuts Merá¸¥avyah.,,,B143647,39097014238621,
9910820960101921,"0bm""198.54 b48",,Stacks,BM198.54 .B48,Bet mashiaá¸¥.,no.195-200 (1998: Aug.-Sept.),,B2199856,39097014616669,
995811210101921,0hg#3361 p2 b25,,Stacks,HG3361.P2 B25,Bank of IsraÃ«l bulletin.,no.28(Feb. 1967),,B2199956,39097008257256,
999701030101921,0hd#6305 j3 b27,,Stacks,HD6305.J3 B27,Ba-derekh : ketavim le-á¸¥eá¸³er tenuÊ»at ha-poÊ»alim ha-Yehudit.,no.1-6(1967-70),,B42858,39097014615158,
996227970101921,"0z""671 y3",,Stacks,Z671 .Y3,"Yad la-á¸³ore : yotse le-or Ê»al yede Histadrut ha-peá¸³idim, Irgun safrane YiÅ›raÊ¾el.",v.25-26(1990-1992),,B52475,39097014238332,
999962740101921,"0hx""765 p32 y562 + 0",,Stacks,#ERROR!,Ben Ê»alon le-Ê»alon.,,,B61377,39097014238613,
999962750101921,"0ds""149 a28",,Stacks,DS149 .A28,Deror.,,,B61378,39097014617709,
999971420101921,"0ds""110.5 i775",,Stacks,DS110.5 .I775,"Minsharim, tsaá¹¿im á¹¿e-hodaÊ»ot shel Mifá¸³edet koá¸¥ot Tsahal be-ezor Merá¸¥av Shelomoh = ManÄshÄ«r, awÄmir wa-iÊ»lÄnÄt á¹£Ädirat Ê»an QiyÄdat QÅ«wÄt Jaysh al-DifÄÊ» al-IsrÄÊ¾Ä«lÄ« fÄ« IqlÄ«m ShalÅ«mÅ«.",no.1-2(1967-1968:Dec.Sept.),,B61870,39097014610902,
9910040710101921,"0ds""150 r3 s8",,Stacks,DS150.R3 S8,Sheluá¸¥ot : Yará¸¥on la-noÊ»ar ha-dati.,,,B67158,39097014238639,
9910123970101921,0kmk!13 p378,,Stacks,KMK13 .P378,ha-Peraá¸³liá¹­.,v.29(1973/75):index,,B78130,39097011189751,
